Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
verify system,,1219.001,,,,,,
sessions,FetchUUIDFromToken,1244.128,R,uuid,,,,
activeClientSessions,IsActiveSession,1244.128,R,id,,,,
verify system,,1244.128,,,,,,
sessions,FetchUUIDFromToken,1307.075,R,uuid,,,,
activeClientSessions,IsActiveSession,1307.076,R,id,,,,
verify system,,1307.076,,,,,,
sessions,FetchUUIDFromToken,1362.836,R,uuid,,,,
activeClientSessions,IsActiveSession,1362.837,R,id,,,,
verify system,,1362.837,,,,,,
sessions,FetchUUIDFromToken,1393.685,R,uuid,,,,
updateAll,,1393.685,,,,,,
activeClientSessions,IsActiveSession,1393.816,R,id,,,,
accounts,FetchTrainerIds,1393.817,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1393.818,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1393.818,R,data,,,,
accounts,UpdateAccountLastActivity,1393.820,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1393.831,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1393.832,W,lastActivity,,,,
accountStats,UpdateAccountStats,1393.833,W,stats,,,,
systemSaveData,StoreSystemSaveData,1393.846,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1423.861,R,uuid,,,,
activeClientSessions,IsActiveSession,1423.861,R,id,,,,
verify system,,1423.862,,,,,,
sessions,FetchUUIDFromToken,1455.647,R,uuid,,,,
activeClientSessions,IsActiveSession,1455.648,R,id,,,,
verify system,,1455.648,,,,,,
sessions,FetchUUIDFromToken,1497.716,R,uuid,,,,
activeClientSessions,IsActiveSession,1497.717,R,id,,,,
verify system,,1497.717,,,,,,
sessions,FetchUUIDFromToken,1539.710,R,uuid,,,,
activeClientSessions,IsActiveSession,1539.711,R,id,,,,
verify system,,1539.711,,,,,,
sessions,FetchUUIDFromToken,1621.145,R,uuid,,,,
updateAll,,1621.145,,,,,,
activeClientSessions,IsActiveSession,1621.704,R,id,,,,
accounts,FetchTrainerIds,1621.705,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1621.705,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1621.706,R,data,,,,
accounts,UpdateAccountLastActivity,1621.709,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1621.720,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1621.721,W,lastActivity,,,,
accountStats,UpdateAccountStats,1621.723,W,stats,,,,
systemSaveData,StoreSystemSaveData,1621.739,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1661.927,R,uuid,,,,
activeClientSessions,IsActiveSession,1661.928,R,id,,,,
verify system,,1661.928,,,,,,
sessions,FetchUUIDFromToken,1698.990,R,uuid,,,,
activeClientSessions,IsActiveSession,1698.991,R,id,,,,
verify system,,1698.991,,,,,,
sessions,FetchUUIDFromToken,1778.574,R,uuid,,,,
activeClientSessions,IsActiveSession,1778.575,R,id,,,,
verify system,,1778.575,,,,,,
sessions,FetchUUIDFromToken,1842.256,R,uuid,,,,
activeClientSessions,IsActiveSession,1842.256,R,id,,,,
verify system,,1842.257,,,,,,
sessions,FetchUUIDFromToken,1903.342,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1903.343,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,1903.343,R,data,,,,
newclear session,,1903.345,,,,,,
sessions,FetchUUIDFromToken,1906.777,R,uuid,,,,
updateAll,,1906.777,,,,,,
activeClientSessions,IsActiveSession,1906.987,R,id,,,,
accounts,FetchTrainerIds,1906.987,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,1906.988,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,1906.988,R,data,,,,
accounts,UpdateAccountLastActivity,1906.991,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,1907.002,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,1907.002,W,lastActivity,,,,
accountStats,UpdateAccountStats,1907.004,W,stats,,,,
systemSaveData,StoreSystemSaveData,1907.018,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,1907.377,R,uuid,,,,
activeClientSessions,UpdateActiveSession,1907.378,W,uuid,clientSessionId,,,
clear session,,1907.379,,,,,,
accounts,UpdateAccountLastActivity,1907.380,W,lastActivity,,,,
sessionSaveData,DeleteSessionSaveData,1907.381,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,1907.741,R,uuid,,,,
Info,,1907.742,,,,,,
accounts,FetchUsernameFromUUID,1907.742,R,userName,,,,
accounts,FetchDiscordIdByUsername,1907.744,R,discordId,,,,
accounts,FetchGoogleIdByUsername,1907.745,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,1907.745,R,slot,,,,
sessions,RemoveSessionFromToken,1923.960,W,token,,,,
logout,,1923.960,,,,,,
